Cm C/A;3,0376;3,06;3,08;3,1;3,12;3,14;3,16;3,18;3,2;3,22;3,24;3,26;3,28;3,3;3,32;3,34;3,36;3,38;3,4;3,42;3,44;3,46;3,48;3,5;3,52;3,54;3,56;3,58;3,6;3,62;3,64;3,66;3,68;3,7;3,72;3,74;3,76;3,78;3,8;3,82;3,84;3,86;3,88;3,9;3,92;3,94;3,96;3,98;4;4,02;4,04;4,06;4,08;4,1;4,12;4,14;4,16;4,18;4,2;4,22;4,24;4,26;4,28;4,3;4,32;4,34;4,36;4,38;4,4;4,42;4,44;4,46;4,48;4,5;4,52;4,54;4,56;4,58;4,6;4,62;4,64;4,66;4,68;4,7;4,72;4,74;4,76;4,78;4,8;4,82;4,84;4,86;4,88;4,9;4,92;4,94;4,96;4,98;5;5,02;5,04;5,06;5,08;5,1;5,12;5,14;5,16;5,18;5,2;5,22;5,24;5,26;5,28;5,3;5,32;5,34;5,36;5,38;5,4;5,42;5,44;5,46;5,48;5,5;5,52;5,54;5,56;5,58;5,6;5,62;5,64;5,66;5,68;5,7;5,72;5,74;5,76;5,78;5,8;5,82;5,84;5,86;5,88;5,9;5,92;5,94;5,96;5,98;6;6,02;6,04;6,06;6,08;6,1;6,12;6,14;6,16;6,18;6,2;6,22;6,24;6,26;6,28;6,3;6,32;6,34;6,36;6,38;6,4;6,42;6,44;6,46;6,48;6,5;6,52;6,54;6,56;6,58;6,6;6,62;6,64;6,66;6,68;6,7;6,72;6,74;6,76;6,78;6,8;6,82;6,84;6,86;6,88;6,9;6,92;6,94;6,96;6,98;7;7,02;7,04;7,06;7,08;7,1;7,12;7,14;7,16;7,18;7,2;7,22;7,24;7,26;7,28;7,3;7,32;7,34;7,36;7,38;7,4;7,42;7,44;7,46;7,48;7,5;7,52;7,54;7,56;7,58;7,6;7,62;7,64;7,66;7,68;7,7;7,72;7,74;7,76;7,78;7,8;7,82;7,84;7,86;7,88;7,9;7,92;7,94;7,96;7,98;8;8,02;8,04;8,06;8,08;8,1;8,12;8,14;8,16;8,18;8,2;8,22;8,24;8,26;8,28;8,3;8,32;8,34;8,36;8,38;8,4;8,42;8,44;8,46;8,48;8,5;8,52;8,54;8,56;8,58;8,6;8,62;8,64;8,66;8,68;8,7;8,72;8,74;8,76;8,78;8,8;8,82;8,84;8,86;8,88;8,9;8,92;8,94;8,96;8,98;9;9,02;9,04;9,06;9,08;9,1;9,12;9,14;9,16;9,18;9,2;9,22;9,24;9,26;9,28;9,3;9,32;9,34;9,36;9,38;9,4;9,42;9,44;9,46;9,48;9,5;9,52;9,54;9,56;9,58;9,6;9,62;9,64;9,66;9,68;9,7;9,72;9,74;9,76;9,78;9,8;9,82;9,84;9,86;9,88;9,9;9,92;9,94;9,96;9,98;10;10,02;10,04;10,06;10,08;10,1;10,12;10,14;10,16;10,18;10,2;10,22;10,24;10,26;10,28;10,3;10,32;10,34;10,36;10,38;10,4;10,42;10,44;10,46;10,48;10,5;10,52;10,54;10,56;10,58;10,6;10,62;10,64;10,66;10,68;10,7;10,72;10,74;10,76;10,78;10,8;10,82;10,84;10,86;10,88;10,9;10,92;10,94;10,96;10,98;11;11,02;11,04;11,06;11,08;11,1;11,12;11,14;11,16;11,18;11,2;11,22;11,24;11,26;11,28;11,3;11,32;11,34;11,36;11,38;11,4;11,42;11,44;11,46;11,48;11,5;11,52;11,54;11,56;11,58;11,6;11,62;11,64;11,66;11,68;11,7;11,72;11,74;11,76;11,78;11,8;11,82;11,84;11,86;11,88;11,9;11,92;11,94;11,96;11,98;12;12,02;12,04;12,06;12,08;12,1;12,12;12,14;12,16;12,18;12,2;12,22;12,24;12,26;12,28;12,3;12,32;12,34;12,36;12,38;12,4;12,42;12,44;12,46;12,48;12,5;12,52;12,54;12,56;12,58;12,6;12,62;12,64;12,66;12,68;12,7;12,72;12,74;12,76;12,78;12,8;12,82;12,84;12,86;12,88;12,9;12,92;12,94;12,96;12,98;13;13,02;13,04;13,06;13,08;13,1;13,12;13,14;13,16;13,18;13,2;13,22;13,24;13,26;13,28;13,3;13,32;13,34;13,36;13,38;13,4;13,42;13,44;13,46;13,48;13,5
Vol Sum;7209,9473;7267,8398;7319,6355;7371,4575;7423,3054;7475,1789;7527,0776;7579,0012;7630,9492;7682,9213;7734,9172;7786,9366;7838,9791;7891,0444;7943,1322;7995,2422;8047,374;8099,5275;8151,7024;8203,8982;8256,1149;8308,352;8360,6094;8412,8868;8465,184;8517,5007;8569,8367;8622,1918;8674,5658;8726,9584;8779,3695;8831,7988;8884,2462;8936,7114;8989,1944;9041,6949;9094,2127;9146,7477;9199,2998;9251,8688;9304,4545;9357,0569;9409,6757;9462,3109;9514,9623;9567,6299;9620,3135;9673,013;9725,7283;9778,4593;9831,206;9883,9682;9936,7459;9989,539;10042,3474;10095,1712;10148,0101;10200,8642;10253,7334;10306,6178;10359,5171;10412,4315;10465,3609;10518,3052;10571,2645;10624,2387;10677,2278;10730,2319;10783,2508;10836,2847;10889,3336;10942,3973;10995,4761;11048,5698;11101,6785;11154,8023;11207,9411;11261,0951;11314,2642;11367,4485;11420,6481;11473,8629;11527,0931;11580,3388;11633,5999;11686,8765;11740,1688;11793,4768;11846,8006;11900,1402;11953,4957;12006,8673;12060,255;12113,6589;12167,0791;12220,5158;12273,969;12327,4387;12380,9253;12434,4287;12487,949;12541,4864;12595,0411;12648,613;12702,2024;12755,8094;12809,4342;12863,0768;12916,7373;12970,416;13024,113;13077,8284;13131,5624;13185,3151;13239,0866;13292,8772;13346,6869;13400,516;13454,3645;13508,2328;13562,1208;13616,0288;13669,957;13723,9055;13777,8745;13831,8642;13885,8747;13939,9062;13993,9589;14048,033;14102,1287;14156,2461;14210,3854;14264,5468;14318,7305;14372,9367;14427,1656;14481,4174;14535,6922;14589,9902;14644,3117;14698,6568;14753,0258;14807,4187;14861,836;14916,2776;14970,7438;15025,2349;15079,751;15134,2924;15188,8591;15243,4515;15298,0698;15352,714;15407,3845;15462,0815;15516,8051;15571,5556;15626,3331;15681,1379;15735,9702;15790,8301;15845,718;15900,6339;15955,5782;16010,5509;16065,5524;16120,5828;16175,6423;16230,7311;16285,8495;16340,9976;16396,1757;16451,384;16506,6226;16561,8917;16617,1917;16672,5226;16727,8847;16783,2781;16838,7031;16894,16;16949,6488;17005,1697;17060,7231;17116,309;17171,9277;17227,5794;17283,2643;17338,9825;17394,7342;17450,5197;17506,3392;17562,1927;17618,0806;17674,003;17729,9601;17785,952;17841,979;17898,0413;17954,139;18010,2722;18066,4413;18122,6463;18178,8874;18235,1649;18291,4788;18347,8293;18404,2167;18460,6411;18517,1026;18573,6014;18630,1376;18686,7115;18743,3232;18799,9729;18856,6606;18913,3866;18970,1509;19026,9538;19083,7954;19140,6758;19197,5952;19254,5537;19311,5514;19368,5885;19425,6651;19482,7814;19539,9374;19597,1332;19654,3691;19711,6451;19768,9614;19826,318;19883,715;19941,1527;19998,631;20056,15;20113,71;20171,3109;20228,9529;20286,636;20344,3604;20402,1261;20459,9332;20517,7818;20575,672;20633,6038;20691,5773;20749,5925;20807,6496;20865,7486;20923,8895;20982,0724;21040,2974;21098,5645;21156,8736;21215,225;21273,6186;21332,0544;21390,5324;21449,0528;21507,6155;21566,2205;21624,8678;21683,5575;21742,2895;21801,0639;21859,8807;21918,7398;21977,6412;22036,5849;22095,571;22154,876;22213,9028;22272,975;22332,0924;22391,2548;22450,4619;22509,7136;22569,0095;22628,3496;22687,7335;22747,1611;22806,6321;22866,1464;22925,7036;22985,3037;23044,9463;23104,6312;23164,3583;23224,1273;23283,9381;23343,7903;23403,6838;23463,6183;23523,5937;23583,6096;23643,666;23703,7626;23763,8991;23824,0753;23884,291;23944,546;24004,8401;24065,173;24125,5445;24185,9543;24246,4023;24306,8882;24367,4117;24427,9727;24488,5708;24549,2059;24609,8777;24670,5859;24731,3304;24792,1108;24852,9269;24913,7785;24974,6653;25035,587;25096,5434;25157,5343;25218,5593;25279,6182;25340,7108;25401,8368;25462,9958;25524,1877;25585,4121;25646,6688;25707,9575;25769,2779;25830,6298;25892,0128;25953,4267;26014,8712;26076,346;26137,8508;26199,3853;26260,9492;26322,5422;26384,1641;26445,8145;26507,4931;26569,1997;26630,9339;26692,6954;26754,4839;26816,2991;26878,1408;26940,0085;27001,902;27063,821;27125,7652;27187,7343;27249,7279;27311,7457;27373,7875;27435,8528;27497,9415;27560,0532;27622,1876;27684,3443;27746,5231;27808,7237;27870,9457;27933,1889;27995,4528;28057,7374;28120,0421;28182,3667;28244,711;28307,0746;28369,4571;28431,8585;28494,2782;28556,7161;28619,1718;28681,6451;28744,1357;28806,6432;28869,1675;28931,7082;28994,2651;29056,8379;29119,4264;29182,0302;29244,6492;29307,2831;29369,9316;29432,5945;29495,2716;29557,9626;29620,6673;29683,3855;29746,117;29808,8616;29871,619;29934,3891;29997,1718;30059,9667;30122,7738;30185,5929;30248,4238;30311,2664;30374,1206;30436,9861;30499,863;30562,751;30625,6501;30688,5602;30751,4813;30814,4131;30877,3557;30940,309;31003,273;31066,2477;31129,233;31192,2289;31255,2355;31318,2527;31381,2806;31444,3192;31507,3686;31570,4289;31633,5002;31696,5825;31759,676;31822,7808;31885,8971;31949,025;32012,1647;32075,3164;32138,4803;32201,6566;32264,8456;32328,0476;32391,2628;32454,4915;32517,7341;32580,9909;32644,2622;32707,5485;32770,8502;32834,1675;32897,5011;32960,8514;33024,2188;33087,6038;33151,0071;33214,4291;33277,8704;33341,3316;33404,8134;33468,3163;33531,8411;33595,3885;33658,9592;33722,554;33786,1736;33849,8188;33913,4904;33977,1894;34040,9167;34104,673;34168,4595;34232,277;34296,1266;34360,0094;34423,9263;34487,8785;34551,8671;34615,8933;34679,9584;34744,0634;34808,2097;34872,3987;34936,6315;35000,9097;35065,2346;35129,6076;35194,0303;35258,5042;35323,0307;35387,6116;35452,2484;35516,9428;35581,6966;35646,5114;35711,3891;35776,3315;35841,3406;35906,4181;35971,5661;36036,7865;36102,0815;36167,4531;36232,9035;36298,4349;36364,0494;36429,7493;36495,5371;36561,415;36627,3855;36693,451;36759,6142;36825,8774;36892,2435;36958,7149;37025,2946;37091,9851;37158,7895;37225,7105;37292,7511;37359,9143;37427,2031;37494,6207;37562,1701;37629,8547;37697,6777;37765,6424;37833,7522
Desplazamiento;7390,196;7449,5358;7502,6264;7555,7439;7608,8881;7662,0584;7715,2546;7768,4762;7821,7229;7874,9943;7928,2901;7981,61;8034,9535;8088,3205;8141,7105;8195,1232;8248,5584;8302,0157;8355,4949;8408,9957;8462,5177;8516,0608;8569,6246;8623,209;8676,8136;8730,4382;8784,0827;8837,7466;8891,4299;8945,1324;8998,8537;9052,5938;9106,3523;9160,1292;9213,9242;9267,7372;9321,568;9375,4164;9429,2823;9483,1655;9537,0659;9590,9833;9644,9176;9698,8687;9752,8364;9806,8207;9860,8213;9914,8383;9968,8715;10022,9208;10076,9861;10131,0674;10185,1645;10239,2775;10293,4061;10347,5504;10401,7104;10455,8858;10510,0768;10564,2832;10618,5051;10672,7423;10726,9949;10781,2628;10835,5461;10889,8447;10944,1585;10998,4877;11052,8321;11107,1919;11161,5669;11215,9573;11270,363;11324,784;11379,2205;11433,6724;11488,1397;11542,6225;11597,1208;11651,6347;11706,1643;11760,7095;11815,2705;11869,8472;11924,4399;11979,0485;12033,673;12088,3137;12142,9706;12197,6437;12252,3331;12307,039;12361,7614;12416,5004;12471,2561;12526,0287;12580,8182;12635,6247;12690,4484;12745,2894;12800,1477;12855,0236;12909,9171;12964,8283;13019,7575;13074,7047;13129,67;13184,6537;13239,6558;13294,6764;13349,7158;13404,7741;13459,8514;13514,9479;13570,0638;13625,1991;13680,3541;13735,5289;13790,7237;13845,9386;13901,1738;13956,4296;14011,7059;14067,0032;14122,3214;14177,6608;14233,0216;14288,4039;14343,8079;14399,2339;14454,6819;14510,1522;14565,645;14621,1605;14676,6988;14732,2602;14787,8448;14843,4528;14899,0845;14954,74;15010,4195;15066,1232;15121,8514;15177,6042;15233,3819;15289,1845;15345,0124;15400,8658;15456,7448;15512,6497;15568,5806;15624,5378;15680,5215;15736,5319;15792,5691;15848,6335;15904,7252;15960,8445;16016,9914;16073,1663;16129,3694;16185,6009;16241,8609;16298,1498;16354,4676;16410,8147;16467,1912;16523,5973;16580,0333;16636,4994;16692,9957;16749,5226;16806,0801;16862,6686;16919,2881;16975,939;17032,6215;17089,3356;17146,0818;17202,8601;17259,6707;17316,514;17373,39;17430,299;17487,2412;17544,2168;17601,2259;17658,2689;17715,3459;17772,457;17829,6026;17886,7827;17943,9977;18001,2476;18058,5326;18115,8531;18173,2091;18230,6008;18288,0285;18345,4923;18402,9924;18460,529;18518,1023;18575,7124;18633,3596;18691,044;18748,7657;18806,5251;18864,3221;18922,1571;18980,0301;19037,9414;19095,8911;19153,8793;19211,9063;19269,9722;19328,0771;19386,2212;19444,4047;19502,6277;19560,8903;19619,1927;19677,5351;19735,9175;19794,3402;19852,8032;19911,3068;19969,8509;20028,4358;20087,0616;20145,7284;20204,4363;20263,1854;20321,9759;20380,8079;20439,6815;20498,5967;20557,5538;20616,5527;20675,5937;20734,6767;20793,8019;20852,9694;20912,1793;20971,4315;21030,7264;21090,0638;21149,4439;21208,8667;21268,3323;21327,8408;21387,3923;21446,9867;21506,6242;21566,3048;21626,0286;21685,7955;21745,6056;21805,459;21865,3557;21925,2958;21985,2791;22045,3059;22105,376;22165,4895;22225,6464;22285,8468;22346,0905;22406,3777;22466,7082;22527,0822;22587,4996;22647,9603;22708,7479;22769,2504;22829,7994;22890,3947;22951,0361;23011,7234;23072,4564;23133,2348;23194,0583;23254,9269;23315,8402;23376,798;23437,8001;23498,8462;23559,9363;23621,0699;23682,247;23743,4673;23804,7305;23866,0365;23927,385;23988,7759;24050,2087;24111,6835;24173,1999;24234,7577;24296,3566;24357,9965;24419,6772;24481,3983;24543,1597;24604,9611;24666,8023;24728,6831;24790,6032;24852,5623;24914,5604;24976,597;25038,672;25100,7851;25162,936;25225,1246;25287,3506;25349,6136;25411,9135;25474,2501;25536,6229;25599,0319;25661,4767;25723,957;25786,4726;25849,0233;25911,6087;25974,2286;26036,8827;26099,5707;26162,2924;26225,0474;26287,8355;26350,6564;26413,5099;26476,3955;26539,3132;26602,2624;26665,243;26728,2546;26791,297;26854,3699;26917,4729;26980,6058;27043,7682;27106,9599;27170,1804;27233,4297;27296,7072;27360,0127;27423,346;27486,7066;27550,0943;27613,5087;27676,9496;27740,4166;27803,9094;27867,4276;27930,9711;27994,5393;28058,1322;28121,7492;28185,3901;28249,0546;28312,7423;28376,4529;28440,1862;28503,9418;28567,7194;28631,5186;28695,3392;28759,1808;28823,0431;28886,9259;28950,8288;29014,7514;29078,6936;29142,6549;29206,6352;29270,634;29334,6511;29398,6862;29462,739;29526,8093;29590,8967;29655,0009;29719,1218;29783,2589;29847,4121;29911,581;29975,7655;30039,9652;30104,1799;30168,4094;30232,6534;30296,9116;30361,184;30425,4701;30489,7699;30554,0831;30618,4095;30682,7489;30747,1011;30811,4659;30875,8432;30940,2327;31004,6344;31069,0481;31133,4736;31197,9108;31262,3596;31326,8198;31391,2914;31455,7743;31520,2683;31584,7734;31649,2896;31713,8168;31778,3549;31842,9039;31907,4638;31972,0346;32036,6163;32101,209;32165,8126;32230,4272;32295,0529;32359,6897;32424,3377;32488,9971;32553,6679;32618,3504;32683,0445;32747,7506;32812,4688;32877,1993;32941,9423;33006,698;33071,4667;33136,2488;33201,0443;33265,8538;33330,6774;33395,5157;33460,3688;33525,2372;33590,1214;33655,0217;33719,9387;33784,8727;33849,8242;33914,7939;33979,7822;34044,7898;34109,8171;34174,8649;34239,9337;34305,0242;34370,1372;34435,2733;34500,4332;34565,6178;34630,8279;34696,0642;34761,3277;34826,6192;34891,9396;34957,2899;35022,671;35088,084;35153,5298;35219,0096;35284,5244;35350,0754;35415,6638;35481,2907;35546,9573;35612,665;35678,415;35744,2086;35810,0473;35875,9325;35941,8655;36007,8478;36073,8811;36139,9668;36206,1065;36272,3019;36338,5546;36404,8664;36471,239;36537,6742;36604,1739;36670,7398;36737,3741;36804,0785;36870,8552;36937,7062;37004,6336;37071,6395;37138,7261;37205,8957;37273,1506;37340,4931;37407,9255;37475,4504;37543,0701;37610,7873;37678,6045;37746,5244;37814,5495;37882,6828;37950,9269;38019,2848;38087,7592;38156,3533;38225,0699;38293,9122;38362,8832;38431,9862;38501,2244;38570,6011;38640,1196;38709,7835;38779,596
KC;1,5815;1,5933;1,6038;1,6144;1,625;1,6355;1,6461;1,6566;1,6671;1,6777;1,6882;1,6988;1,7093;1,7198;1,7303;1,7409;1,7514;1,7619;1,7724;1,783;1,7935;1,804;1,8145;1,825;1,8355;1,846;1,8565;1,867;1,8775;1,888;1,8984;1,9089;1,9194;1,9299;1,9403;1,9508;1,9613;1,9717;1,9822;1,9927;2,0031;2,0136;2,024;2,0344;2,0449;2,0553;2,0658;2,0762;2,0866;2,097;2,1075;2,1179;2,1283;2,1387;2,1491;2,1595;2,1699;2,1803;2,1907;2,2011;2,2115;2,2219;2,2323;2,2427;2,2531;2,2635;2,2738;2,2842;2,2946;2,305;2,3153;2,3257;2,336;2,3464;2,3568;2,3671;2,3775;2,3878;2,3982;2,4085;2,4189;2,4292;2,4395;2,4499;2,4602;2,4705;2,4809;2,4912;2,5015;2,5119;2,5222;2,5325;2,5428;2,5531;2,5635;2,5738;2,5841;2,5944;2,6047;2,615;2,6253;2,6356;2,6459;2,6563;2,6666;2,6769;2,6872;2,6975;2,7078;2,7181;2,7284;2,7387;2,749;2,7593;2,7696;2,7799;2,7902;2,8005;2,8107;2,821;2,8313;2,8416;2,8519;2,8622;2,8725;2,8828;2,8931;2,9034;2,9137;2,924;2,9343;2,9446;2,9549;2,9652;2,9755;2,9858;2,9961;3,0064;3,0167;3,027;3,0373;3,0476;3,058;3,0683;3,0786;3,0889;3,0992;3,1095;3,1198;3,1302;3,1405;3,1508;3,1611;3,1715;3,1818;3,1921;3,2025;3,2128;3,2231;3,2335;3,2438;3,2541;3,2645;3,2748;3,2852;3,2956;3,3059;3,3163;3,3266;3,337;3,3474;3,3577;3,3681;3,3785;3,3889;3,3993;3,4096;3,42;3,4304;3,4408;3,4512;3,4616;3,472;3,4825;3,4929;3,5033;3,5137;3,5241;3,5346;3,545;3,5554;3,5659;3,5763;3,5868;3,5972;3,6077;3,6182;3,6286;3,6391;3,6496;3,66;3,6705;3,681;3,6915;3,702;3,7125;3,723;3,7335;3,7441;3,7546;3,7651;3,7756;3,7862;3,7967;3,8073;3,8178;3,8284;3,8389;3,8495;3,8601;3,8706;3,8812;3,8918;3,9024;3,913;3,9236;3,9342;3,9448;3,9554;3,9661;3,9767;3,9873;3,998;4,0086;4,0193;4,0299;4,0406;4,0513;4,0619;4,0726;4,0833;4,094;4,1047;4,1154;4,1261;4,1368;4,1475;4,1583;4,169;4,1797;4,1905;4,2012;4,212;4,2227;4,2335;4,2443;4,255;4,2658;4,2766;4,2874;4,2982;4,309;4,3198;4,3306;4,3414;4,3523;4,3631;4,3739;4,3848;4,3956;4,4065;4,4173;4,4282;4,4391;4,45;4,4608;4,4717;4,4826;4,4935;4,5044;4,5153;4,5263;4,5372;4,5481;4,559;4,57;4,5809;4,5919;4,6028;4,6138;4,6247;4,6357;4,6467;4,6577;4,6686;4,6796;4,6906;4,7016;4,7126;4,7236;4,7346;4,7457;4,7567;4,7677;4,7787;4,7898;4,8008;4,8118;4,8229;4,8339;4,845;4,8561;4,8671;4,8782;4,8893;4,9004;4,9114;4,9225;4,9336;4,9447;4,9558;4,9669;4,978;4,9891;5,0002;5,0113;5,0224;5,0336;5,0447;5,0558;5,0669;5,0781;5,0892;5,1003;5,1115;5,1226;5,1338;5,1449;5,1561;5,1672;5,1784;5,1895;5,2007;5,2118;5,223;5,2342;5,2453;5,2565;5,2677;5,2788;5,29;5,3012;5,3123;5,3235;5,3347;5,3458;5,357;5,3682;5,3794;5,3905;5,4017;5,4129;5,4241;5,4352;5,4464;5,4576;5,4688;5,4799;5,4911;5,5023;5,5134;5,5246;5,5358;5,5469;5,5581;5,5693;5,5804;5,5916;5,6027;5,6139;5,625;5,6362;5,6473;5,6585;5,6696;5,6807;5,6919;5,703;5,7141;5,7252;5,7364;5,7475;5,7586;5,7697;5,7808;5,7919;5,803;5,8141;5,8252;5,8362;5,8473;5,8584;5,8694;5,8805;5,8915;5,9026;5,9136;5,9247;5,9357;5,9467;5,9577;5,9687;5,9797;5,9907;6,0017;6,0127;6,0236;6,0346;6,0455;6,0565;6,0674;6,0783;6,0892;6,1002;6,1111;6,1219;6,1328;6,1437;6,1545;6,1654;6,1762;6,1871;6,1979;6,2087;6,2195;6,2302;6,241;6,2518;6,2625;6,2733;6,284;6,2947;6,3054;6,3161;6,3267;6,3374;6,348;6,3587;6,3693;6,3799;6,3905;6,4011;6,4116;6,4222;6,4327;6,4432;6,4537;6,4642;6,4747;6,4851;6,4955;6,506;6,5164;6,5267;6,5371;6,5475;6,5578;6,5681;6,5784;6,5887;6,5989;6,6092;6,6194;6,6296;6,6398;6,65;6,6601;6,6702;6,6803;6,6904;6,7005;6,7105;6,7205;6,7305;6,7405;6,7505;6,7604;6,7703;6,7802;6,7901;6,7999;6,8097;6,8195;6,8293;6,8391;6,8488;6,8585;6,8682;6,8778;6,8874;6,897;6,9066;6,9162;6,9257;6,9352;6,9447;6,9541;6,9635;6,9729;6,9823;6,9916;7,0009;7,0102;7,0194;7,0287;7,0379;7,047;7,0562;7,0653;7,0743;7,0834;7,0924;7,1014;7,1103
MaestraC;-3,3668;-3,364;-3,3615;-3,3589;-3,3564;-3,3539;-3,3513;-3,3488;-3,3462;-3,3437;-3,3411;-3,3386;-3,336;-3,3335;-3,331;-3,3284;-3,3259;-3,3233;-3,3208;-3,3182;-3,3157;-3,3131;-3,3106;-3,308;-3,3055;-3,303;-3,3004;-3,2979;-3,2953;-3,2928;-3,2903;-3,2878;-3,2852;-3,2827;-3,2802;-3,2777;-3,2752;-3,2727;-3,2702;-3,2677;-3,2652;-3,2628;-3,2603;-3,2578;-3,2554;-3,2529;-3,2505;-3,2481;-3,2456;-3,2432;-3,2408;-3,2384;-3,236;-3,2337;-3,2313;-3,2289;-3,2266;-3,2243;-3,2219;-3,2196;-3,2173;-3,215;-3,2128;-3,2105;-3,2083;-3,206;-3,2038;-3,2016;-3,1996;-3,1961;-3,1926;-3,1891;-3,1857;-3,1823;-3,1789;-3,1755;-3,1722;-3,1689;-3,1656;-3,1623;-3,159;-3,1557;-3,1524;-3,1491;-3,1458;-3,1425;-3,1392;-3,1359;-3,1326;-3,1293;-3,126;-3,1226;-3,1193;-3,1159;-3,1125;-3,1091;-3,1056;-3,1021;-3,0986;-3,0951;-3,0916;-3,088;-3,0844;-3,0807;-3,077;-3,0733;-3,0695;-3,0657;-3,0618;-3,0579;-3,054;-3,05;-3,046;-3,0419;-3,0377;-3,0335;-3,0293;-3,025;-3,0206;-3,0162;-3,0117;-3,0072;-3,0026;-2,9979;-2,9932;-2,9884;-2,9835;-2,9786;-2,9736;-2,9686;-2,9635;-2,9583;-2,953;-2,9477;-2,9423;-2,9368;-2,9312;-2,9256;-2,9199;-2,9141;-2,9082;-2,9023;-2,8963;-2,8901;-2,884;-2,8777;-2,8714;-2,8649;-2,8584;-2,8518;-2,8452;-2,8384;-2,8316;-2,8246;-2,8176;-2,8105;-2,8033;-2,796;-2,7887;-2,7812;-2,7737;-2,7661;-2,7583;-2,7505;-2,7426;-2,7347;-2,7266;-2,7184;-2,7102;-2,7018;-2,6934;-2,6849;-2,6763;-2,6676;-2,6588;-2,6499;-2,6409;-2,6319;-2,6227;-2,6135;-2,6041;-2,5947;-2,5852;-2,5756;-2,5659;-2,5561;-2,5462;-2,5362;-2,5262;-2,516;-2,5058;-2,4954;-2,485;-2,4745;-2,4639;-2,4532;-2,4425;-2,4316;-2,4206;-2,4096;-2,3985;-2,3873;-2,376;-2,3646;-2,3531;-2,3416;-2,3299;-2,3182;-2,3064;-2,2945;-2,2826;-2,2705;-2,2584;-2,2462;-2,2339;-2,2215;-2,209;-2,1965;-2,1839;-2,1712;-2,1584;-2,1456;-2,1327;-2,1197;-2,1066;-2,0934;-2,0802;-2,0669;-2,0535;-2,0401;-2,0266;-2,013;-1,9994;-1,9856;-1,9719;-1,958;-1,9441;-1,9301;-1,916;-1,9019;-1,8877;-1,8735;-1,8592;-1,8448;-1,8304;-1,8159;-1,8014;-1,7868;-1,7721;-1,7574;-1,7426;-1,7278;-1,7129;-1,698;-1,683;-1,668;-1,6529;-1,6378;-1,6226;-1,6073;-1,5921;-1,5768;-1,5614;-1,546;-1,5305;-1,515;-1,4995;-1,4839;-1,4683;-1,4527;-1,437;-1,4213;-1,4055;-1,3897;-1,3739;-1,3581;-1,3422;-1,3263;-1,3103;-1,2944;-1,2784;-1,2624;-1,2463;-1,2303;-1,2142;-1,1981;-1,1819;-1,1658;-1,1496;-1,1334;-1,1172;-1,101;-1,0848;-1,0686;-1,0523;-1,036;-1,0198;-1,0035;-0,9872;-0,9709;-0,9546;-0,9383;-0,922;-0,9057;-0,8894;-0,8731;-0,8567;-0,8404;-0,8241;-0,8078;-0,7915;-0,7752;-0,759;-0,7427;-0,7264;-0,7102;-0,6939;-0,6777;-0,6615;-0,6453;-0,6291;-0,6129;-0,5968;-0,5806;-0,5645;-0,5484;-0,5324;-0,5163;-0,5003;-0,4843;-0,4683;-0,4524;-0,4365;-0,4206;-0,4047;-0,3889;-0,3731;-0,3573;-0,3416;-0,3259;-0,3103;-0,2946;-0,279;-0,2635;-0,248;-0,2325;-0,2171;-0,2017;-0,1864;-0,1711;-0,1558;-0,1406;-0,1255;-0,1104;-0,0953;-0,0803;-0,0653;-0,0504;-0,0356;-0,0208;-0,006;0,0087;0,0233;0,0379;0,0525;0,0669;0,0814;0,0957;0,11;0,1242;0,1384;0,1525;0,1666;0,1806;0,1945;0,2084;0,2222;0,2359;0,2496;0,2632;0,2767;0,2902;0,3036;0,3169;0,3301;0,3433;0,3564;0,3695;0,3824;0,3953;0,4082;0,4209;0,4336;0,4462;0,4587;0,4712;0,4836;0,4959;0,5081;0,5203;0,5323;0,5443;0,5563;0,5681;0,5799;0,5916;0,6032;0,6147;0,6261;0,6375;0,6488;0,66;0,6712;0,6822;0,6932;0,7041;0,7149;0,7256;0,7363;0,7469;0,7574;0,7678;0,7781;0,7884;0,7986;0,8087;0,8187;0,8286;0,8385;0,8483;0,858;0,8676;0,8772;0,8866;0,896;0,9054;0,9146;0,9238;0,9329;0,9419;0,9508;0,9597;0,9684;0,9772;0,9858;0,9944;1,0029;1,0113;1,0196;1,0279;1,0361;1,0443;1,0524;1,0604;1,0683;1,0762;1,084;1,0917;1,0994;1,107;1,1146;1,1221;1,1295;1,1369;1,1442;1,1515;1,1587;1,1658;1,1729;1,1799;1,1869;1,1939;1,2008;1,2076;1,2144;1,2212;1,2279;1,2345;1,2412;1,2477;1,2543;1,2608;1,2673;1,2737;1,2801;1,2865;1,2928;1,2992;1,3055;1,3117;1,318;1,3242;1,3304;1,3366;1,3428;1,3489;1,3551;1,3612;1,3674;1,3735;1,3796;1,3858;1,3919;1,398;1,4042;1,4103;1,4165;1,4226;1,4288;1,435;1,4412;1,4475;1,4537;1,46;1,4664;1,4727;1,4791;1,4855;1,492;1,4985;1,5051;1,5117;1,5183;1,525
